   Step          Temp         c_usual         Press 
    842900   0.99783134     1.440847       23.732883
    843000   1.0001228      1.4437875      23.678842
    843100   1.0020285      1.4464711      23.700697
    843200   0.99666508     1.4412106      23.671848
    843300   0.99924607     1.4435824      23.695525
    843400   1.0018306      1.4466388      23.660869
    843500   1.0012509      1.4456185      23.634388
    843600   0.9982781      1.4424368      23.661167
    843700   0.99966215     1.4439193      23.676031
    843800   1.0008201      1.4451838      23.674809
    843900   0.99670573     1.4408939      23.741232
    844000   0.9981375      1.4431183      23.684014
    844100   0.99807627     1.4426543      23.694334
    844200   0.99879322     1.4441709      23.670049
    844300   0.99759074     1.4430099      23.642312
    844400   1.0016269      1.4471115      23.710925
    844500   0.9993523      1.4448167      23.671059
    844600   0.9977239      1.4431594      23.632376
    844700   0.99666547     1.4421716      23.635579
    844800   1.0005277      1.4456646      23.647664
    844900   1.0002989      1.4455623      23.647687
    845000   0.99987616     1.4452646      23.66331 
    845100   0.9999598      1.4448605      23.732479
    845200   0.99905851     1.4440914      23.669841
    845300   1.0004118      1.4452199      23.718539
    845400   1.0015638      1.4464383      23.670199
    845500   0.99974796     1.4444002      23.708185
    845600   0.99937809     1.4433643      23.733263
    845700   1.0019103      1.4453787      23.630792
    845800   1.0048492      1.4480307      23.674212
    845900   1.0002099      1.4434566      23.677779
    846000   0.99895701     1.4432537      23.649539
    846100   1.0009109      1.4451827      23.683877
    846200   1.0004836      1.4444579      23.765182
    846300   1.0005788      1.4446141      23.685044
    846400   0.99569623     1.4391377      23.681277
    846500   1.00059        1.4444174      23.706768
    846600   1.0015567      1.4451501      23.727086
    846700   0.99905584     1.4414299      23.703945
    846800   0.9992968      1.4424761      23.721   
    846900   0.99875816     1.4421096      23.688576
    847000   0.99570831     1.4389556      23.615961
    847100   0.99824662     1.4409523      23.710382
    847200   1.0002319      1.4439229      23.680493
    847300   1.0006342      1.4447828      23.707616
    847400   1.0020025      1.4459868      23.746102
    847500   1.0017933      1.4464276      23.666477
    847600   0.99914685     1.4427147      23.684237
    847700   1.0010615      1.4447482      23.677947
    847800   0.99935459     1.4426976      23.627008
    847900   0.99962636     1.442593       23.653984
    848000   1.0023566      1.445214       23.697014
    848100   1.0007985      1.4436147      23.65551 
    848200   1.0005576      1.4442179      23.654447
    848300   0.99985339     1.4438213      23.651159
    848400   1.0013068      1.4456787      23.703604
    848500   1.0010743      1.4448322      23.649897
    848600   0.99851285     1.4420708      23.667392
    848700   1.0009286      1.4447447      23.687152
    848800   0.99683308     1.4401265      23.662361
    848900   0.99927626     1.4421928      23.629036
    849000   0.99967262     1.4427626      23.72325 
    849100   1.0002127      1.4432799      23.655544
    849200   1.0012839      1.4444649      23.664738
    849300   0.99695913     1.4408133      23.619814
    849400   0.99984537     1.4427775      23.696465
    849500   0.9989272      1.4416812      23.682008
    849600   0.99873909     1.4413273      23.678264
    849700   0.99819314     1.4409643      23.705335
    849800   0.99871249     1.4410053      23.64992 
    849900   1.0023529      1.4446317      23.640608
    850000   1.0019267      1.4451026      23.702029
    850100   1.0018909      1.4446188      23.636125
    850200   0.99820968     1.4413656      23.640248
    850300   0.99870816     1.4420175      23.701617
    850400   1.000038       1.4439639      23.715704
    850500   0.99525237     1.4390893      23.67004 
    850600   1.0020623      1.4459274      23.689374
    850700   0.99928954     1.4428607      23.61538 
    850800   0.996504       1.4397647      23.647244
    850900   0.99902256     1.4422518      23.709528
    851000   1.0019144      1.4453558      23.677425
    851100   0.99889975     1.4422704      23.705613
    851200   1.0018921      1.4462352      23.67764 
    851300   1.0020149      1.4464545      23.687962
    851400   0.99804877     1.4416494      23.715529
    851500   0.99825956     1.4424069      23.643817
    851600   0.99889537     1.4430619      23.673076
    851700   1.0006051      1.4450318      23.638603
    851800   0.99998419     1.4441089      23.699572
    851900   1.0004383      1.444435       23.691353
    852000   1.0014443      1.4450486      23.656532
    852100   1.0006158      1.4447436      23.734328
    852200   0.99882641     1.4431463      23.666314
    852300   1.0016802      1.4462165      23.657873
    852400   1.0013162      1.4466609      23.687661
    852500   0.99806381     1.4429812      23.711143
    852600   1.0005519      1.4458087      23.698203
    852700   1.0007536      1.4453112      23.664564
    852800   0.99605964     1.4397905      23.661736
    852900   1.001658       1.4454416      23.694184
    853000   0.99944081     1.4431299      23.681151
    853100   0.99959424     1.44329        23.685012
    853200   1.0009799      1.4447505      23.660114
    853300   1.0007841      1.4446815      23.706756
    853400   0.99828288     1.4416493      23.635478
    853500   1.0011402      1.4440073      23.663195
    853600   1.0019786      1.4454711      23.737599
    853700   0.99877991     1.4427496      23.683003
    853800   0.99733195     1.4403052      23.706842
    853900   1.0004235      1.4434113      23.706236
    854000   0.99912598     1.4426715      23.70206 
    854100   1.0033259      1.4461078      23.713188
    854200   1.0005044      1.4434676      23.673013
    854300   0.99712969     1.440831       23.649184
    854400   1.000281       1.4438832      23.720426
    854500   1.0019886      1.4457522      23.652478
    854600   1.0002616      1.4443609      23.682247
    854700   0.99978481     1.443625       23.644574
    854800   1.0020013      1.4462917      23.661913
    854900   1.0015779      1.4451168      23.67604 
    855000   0.99570908     1.43964        23.704951
    855100   0.99883274     1.4430062      23.64891 
    855200   1.0004758      1.4446429      23.682912
    855300   1.0015914      1.4459826      23.690685
    855400   0.99812327     1.4419116      23.659846
    855500   1.0024112      1.4467179      23.670185
    855600   1.0009521      1.4448778      23.645745
    855700   0.99941481     1.4436306      23.684903
    855800   1.0006117      1.4444528      23.641162
    855900   0.9971671      1.4407541      23.673195
    856000   0.99893643     1.4430444      23.717439
    856100   0.99940731     1.4428505      23.655492
    856200   0.99923341     1.4430361      23.651532
    856300   1.0032428      1.4473062      23.649075
    856400   1.0005977      1.444723       23.678694
    856500   1.0020404      1.4463148      23.677647
    856600   0.99987126     1.4439984      23.688147
    856700   0.9962836      1.4407169      23.687075
    856800   1.0012494      1.4455698      23.703246
    856900   1.0006279      1.4449202      23.639531
    857000   0.99656584     1.4410086      23.664635
    857100   0.9962033      1.4405508      23.640615
    857200   1.0006189      1.4451747      23.694534
    857300   0.99784647     1.4419371      23.678287
    857400   1.0045383      1.4492888      23.683772
    857500   0.99880687     1.4427071      23.682292
    857600   0.99874115     1.4429024      23.670296
    857700   0.99729903     1.4417034      23.651061
    857800   1.0019053      1.4465929      23.680812
    857900   0.99940482     1.4445632      23.682785
    858000   0.99927048     1.4436153      23.642112
    858100   1.0031         1.4475427      23.708408
    858200   0.99829005     1.4425172      23.64691 
    858300   1.0005674      1.4450176      23.659945
    858400   0.99872942     1.4431704      23.659577
    858500   0.99866248     1.4425396      23.634393
    858600   1.0043194      1.4480035      23.68551 
    858700   0.99936874     1.4437038      23.676388
    858800   0.99577677     1.4394905      23.625089
    858900   1.0002384      1.4437051      23.625936
    859000   1.0011557      1.4447466      23.694088
    859100   0.99761646     1.4408275      23.642954
    859200   0.99809879     1.4418041      23.669312
    859300   0.99770179     1.4414635      23.686878
    859400   1.0052373      1.4478709      23.694997
    859500   1.0010564      1.4435942      23.686566
    859600   1.0003363      1.4426694      23.694969
    859700   1.002461       1.4451479      23.654862
    859800   1.0002237      1.4432392      23.664567
    859900   0.99614968     1.4399956      23.626135
    860000   0.9991294      1.4419367      23.656288
    860100   0.99875567     1.4416216      23.641754
    860200   1.0026549      1.4456718      23.684246
    860300   0.99939328     1.4420756      23.696202
    860400   0.99955654     1.4417625      23.69322 
    860500   0.99851919     1.4406761      23.658818
    860600   0.99901708     1.441605       23.702247
    860700   1.0033165      1.4454675      23.707521
    860800   1.0014557      1.4442726      23.667831
    860900   1.0033744      1.4462539      23.65038 
    861000   0.99632231     1.4395228      23.675261
